code_2008,libelle_2008,code_2025,libelle_2025,type_correspondance,type_officiel,contenu_commun,source_url,source_reference
74.90B,"Activités spécialisées, scientifiques et techniques diverses",74.99Y,"Toutes les autres activités spécialisées, scientifiques et techniques n.c.a.",n↔n,Multiple,"- les activités de courtage commercial, c'est-à-dire l'organisation de l'achat et de la vente de petites et moyennes entreprises, y compris les pratiques professionnelles, mais à l'exclusion du courtage immobilier - les activités d'évaluation autres que pour l'immobilier et l'assurance (pour les antiquités, les bijoux, etc.) - la vérification de factures et l'information sur les taux de fret - les activités de prévisions météorologiques - le conseil dans le domaine de la sécurité et de la santé sur le lieu de travail - les services de conseil en agronomie - les activités de conseil en matière d'environnement - les activités de conseil en matière d'économie d'énergie - les autres conseils techniques - les activités des métreurs - les activités exercées par des agents et des agences pour le compte de particuliers, impliquant généralement l'obtention d'engagements dans des films, des productions théâtrales ou d'autres attractions sportives ou de divertissement, ainsi que le placement de livres, de pièces de théâtre, d'œuvres d'art, de photographies, etc. auprès d'éditeurs, de producteurs, etc. - les activités des conseils de surveillance - activités de planification et d'élaboration de projets dans le domaine de la gestion de la chasse - activités d'estimation du nombre de gibiers",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
74.90B,"Activités spécialisées, scientifiques et techniques diverses",80.09Y,Activités de sécurité n.c.a.,n↔n,Multiple,- les activités de conseil en matière de sécurité,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
75.00Z,Activités vétérinaires,75.00Y,Activités vétérinaires,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
77.11A,Location de courte durée de voitures et de véhicules automobiles légers,77.11Y,Location et location-bail de voitures et véhicules automobiles légers,n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
77.11B,Location de longue durée de voitures et de véhicules automobiles légers,77.11Y,Location et location-bail de voitures et véhicules automobiles légers,n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
77.12Z,Location et location-bail de camions,77.11Y,Location et location-bail de voitures et véhicules automobiles légers,n↔n,Multiple,"- la location et le leasing opérationnel des types de véhicules suivants : véhicules de loisirs (dont le poids maximal autorisé n'excède pas 3,5 tonnes)",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
77.12Z,Location et location-bail de camions,77.12Y,Location et location-bail de camions,n↔n,Multiple,"- la location et le leasing opérationnel des types de véhicules suivants : • camions, caravanes, remorques utilitaires et véhicules automobiles lourds (d'un poids maximal autorisé de plus de 3,5 tonnes) • véhicules de loisirs (d'un poids maximal autorisé de plus de 3,5 tonnes)",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
77.21Z,Location et location-bail d'articles de loisirs et de sport,77.21Y,Location et location-bail d’articles de loisirs et de sport,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
77.22Z,Location de vidéocassettes et disques vidéo,77.22Y,Location et location-bail d’autres biens personnels et domestiques,n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
77.29Z,Location et location-bail d'autres biens personnels et domestiques,77.22Y,Location et location-bail d’autres biens personnels et domestiques,n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
77.31Z,Location et location-bail de machines et équipements agricoles,77.31Y,Location et location-bail de matériel agricole,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
77.32Z,Location et location-bail de machines et équipements pour la construction,77.32Y,Location et location-bail de machines et équipements pour la construction et le génie civil,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
77.33Z,Location et location-bail de machines de bureau et de matériel informatique,77.33Y,Location et location-bail de machines et équipements de bureau et d’ordinateurs,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
77.34Z,Location et location-bail de matériels de transport par eau,77.34Y,Location et location-bail de matériels de transport par eau,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
77.35Z,Location et location-bail de matériels de transport aérien,77.35Y,Location et location-bail de matériels de transport aérien,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
77.39Z,"Location et location-bail d'autres machines, équipements et biens matériels n.c.a.",77.11Y,Location et location-bail de voitures et véhicules automobiles légers,n↔n,Multiple,"- la location et la location-bail de matériel de transport terrestre (autre que les véhicules à moteur) sans conducteur : • motocycles • camping-cars (dont le poids maximal autorisé n'excède pas 3,5 tonnes)",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
77.39Z,"Location et location-bail d'autres machines, équipements et biens matériels n.c.a.",77.12Y,Location et location-bail de camions,n↔n,Multiple,"- la location et la location-bail de matériel de transport terrestre (autre que les véhicules à moteur) sans chauffeur : camping-cars (d'un poids maximal autorisé supérieur à 3,5 tonnes)",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
77.39Z,"Location et location-bail d'autres machines, équipements et biens matériels n.c.a.",77.39Y,"Location et location-bail d’autres machines, équipements et biens n.c.a.",1→n,Multiple,"- la location et la location-bail, sans opérateur, d'autres machines et équipements qui sont généralement utilisés comme biens d'équipement par les industries : • moteurs et turbines • machines-outils • matériel d'exploitation minière et pétrolière • équipements professionnels de radio, de télévision et de communication • matériel de production cinématographique • équipements de mesure et de contrôle • autres machines scientifiques, commerciales et industrielles - la location et la location-bail de matériel de transport terrestre (autre que les véhicules à moteur) sans chauffeur : • caravanes • véhicules ferroviaires - la location de pneus - la location de matériel pour événements, foires et expositions, par exemple pour l'installation de matériel électrique, d'éclairage, de son et de scène - la location de mobilier pour des événements, des foires et des expositions - la location d'équipements médicaux/hospitaliers - la location et leasing de machines à sous - la location de logements ou de bureaux - la location d'animaux (par exemple, troupeaux, chevaux de course) - la location d'autres conteneurs - la location de palettes",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
77.40Z,"Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright",64.99Y,"Autres activités des services financiers, hors assurance et fonds de pension, n.c.a.",n↔n,Multiple,- la vente de quotas de CO2 pour compte propre,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
77.40Z,"Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright",66.12Y,Courtage de valeurs mobilières et de matières premières,n↔n,Multiple,- le courtage de droits d'émission de CO2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
77.40Z,"Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright",77.40G,Services de franchise ou de licence de marques,1→n,Multiple,- les services de franchise ou de licence de marques,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
77.40Z,"Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright",77.40H,"Autre location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright",1→n,Multiple,- les autres locations-bail de propriété intellectuelle et de produits similaires (à l'exception des œuvres soumises à copyright et services de franchise ou de licence de marques),https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
78.10Z,Activités des agences de placement de main-d'œuvre,78.10Y,Activités des agences de placement de main-d’œuvre,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
78.20Z,Activités des agences de travail temporaire,78.20G,Activités d’agence de travail temporaire,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
78.30Z,Autre mise à disposition de ressources humaines,78.20H,Autre mise à disposition de ressources humaines,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
79.11Z,Activités des agences de voyage,52.32Y,Activités de service d’intermédiation pour le transport de passagers,n↔n,Multiple,- les activités de service d’intermédiation pour le transport de passagers,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
79.11Z,Activités des agences de voyage,55.40Y,Activités de service d’intermédiation pour l’hébergement,n↔n,Multiple,- les activités de service d’intermédiation pour l’hébergement,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
79.11Z,Activités des agences de voyage,77.51Y,"Activités de service d’intermédiation pour la location et la location-bail de voitures, camping-cars et caravanes",n↔n,Multiple,- les autres services de réservation liés aux voyages : services de réservation pour la location de voitures,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
