version,section_code,section_label,division_code,division_label,group_code,group_label,class_code,class_label,subclass_code,subclass_label,notes_include,notes_exclude,source_url,source_reference
NAF rév.2,Q,Santé humaine et action sociale,86,Activités pour la santé humaine,86.9,Autres activités pour la santé humaine,86.90,Autres activités pour la santé humaine,86.90E,"Activités des professionnels de la rééducation, de l’appareillage et des pédicures-podologues",,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/86.90E,Insee — NAF rév.2 — sous-classe 86.90E
NAF rév.2,Q,Santé humaine et action sociale,86,Activités pour la santé humaine,86.9,Autres activités pour la santé humaine,86.90,Autres activités pour la santé humaine,86.90F,Activités de santé humaine non classées ailleurs,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/86.90F,Insee — NAF rév.2 — sous-classe 86.90F
NAF rév.2,Q,Santé humaine et action sociale,87,Hébergement médico-social et social,87.1,Hébergement médicalisé,87.10,Hébergement médicalisé,87.10A,Hébergement médicalisé pour personnes âgées,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/87.10A,Insee — NAF rév.2 — sous-classe 87.10A
NAF rév.2,Q,Santé humaine et action sociale,87,Hébergement médico-social et social,87.1,Hébergement médicalisé,87.10,Hébergement médicalisé,87.10B,Hébergement médicalisé pour enfants handicapés,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/87.10B,Insee — NAF rév.2 — sous-classe 87.10B
NAF rév.2,Q,Santé humaine et action sociale,87,Hébergement médico-social et social,87.1,Hébergement médicalisé,87.10,Hébergement médicalisé,87.10C,Hébergement médicalisé pour adultes handicapés et autre hébergement médicalisé,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/87.10C,Insee — NAF rév.2 — sous-classe 87.10C
NAF rév.2,Q,Santé humaine et action sociale,87,Hébergement médico-social et social,87.2,"Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes",87.20,"Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes",87.20A,Hébergement social pour handicapés mentaux et malades mentaux,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/87.20A,Insee — NAF rév.2 — sous-classe 87.20A
NAF rév.2,Q,Santé humaine et action sociale,87,Hébergement médico-social et social,87.2,"Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes",87.20,"Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes",87.20B,Hébergement social pour toxicomanes,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/87.20B,Insee — NAF rév.2 — sous-classe 87.20B
NAF rév.2,Q,Santé humaine et action sociale,87,Hébergement médico-social et social,87.3,Hébergement social pour personnes âgées ou handicapées physiques,87.30,Hébergement social pour personnes âgées ou handicapées physiques,87.30A,Hébergement social pour personnes âgées,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/87.30A,Insee — NAF rév.2 — sous-classe 87.30A
NAF rév.2,Q,Santé humaine et action sociale,87,Hébergement médico-social et social,87.3,Hébergement social pour personnes âgées ou handicapées physiques,87.30,Hébergement social pour personnes âgées ou handicapées physiques,87.30B,Hébergement social pour handicapés  physiques,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/87.30B,Insee — NAF rév.2 — sous-classe 87.30B
NAF rév.2,Q,Santé humaine et action sociale,87,Hébergement médico-social et social,87.9,Autres activités d’hébergement social,87.90,Autres activités d’hébergement social,87.90A,Hébergement social pour enfants en difficultés,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/87.90A,Insee — NAF rév.2 — sous-classe 87.90A
NAF rév.2,Q,Santé humaine et action sociale,87,Hébergement médico-social et social,87.9,Autres activités d’hébergement social,87.90,Autres activités d’hébergement social,87.90B,Hébergement social pour adultes et familles en difficultés et autre hébergement social,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/87.90B,Insee — NAF rév.2 — sous-classe 87.90B
NAF rév.2,Q,Santé humaine et action sociale,88,Action sociale sans hébergement,88.1,Action sociale sans hébergement pour personnes âgées et pour personnes handicapées,88.10,Action sociale sans hébergement pour personnes âgées et pour personnes handicapées,88.10A,Aide à domicile,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/88.10A,Insee — NAF rév.2 — sous-classe 88.10A
NAF rév.2,Q,Santé humaine et action sociale,88,Action sociale sans hébergement,88.1,Action sociale sans hébergement pour personnes âgées et pour personnes handicapées,88.10,Action sociale sans hébergement pour personnes âgées et pour personnes handicapées,88.10B,Accueil ou accompagnement sans hébergement d’adultes handicapés ou de  personnes âgées,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/88.10B,Insee — NAF rév.2 — sous-classe 88.10B
NAF rév.2,Q,Santé humaine et action sociale,88,Action sociale sans hébergement,88.1,Action sociale sans hébergement pour personnes âgées et pour personnes handicapées,88.10,Action sociale sans hébergement pour personnes âgées et pour personnes handicapées,88.10C,Aide par le travail,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/88.10C,Insee — NAF rév.2 — sous-classe 88.10C
NAF rév.2,Q,Santé humaine et action sociale,88,Action sociale sans hébergement,88.9,Autre action sociale sans hébergement,88.91,Action sociale sans hébergement pour jeunes enfants,88.91A,Accueil de jeunes enfants,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/88.91A,Insee — NAF rév.2 — sous-classe 88.91A
NAF rév.2,Q,Santé humaine et action sociale,88,Action sociale sans hébergement,88.9,Autre action sociale sans hébergement,88.91,Action sociale sans hébergement pour jeunes enfants,88.91B,Accueil ou accompagnement sans hébergement d’enfants handicapés,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/88.91B,Insee — NAF rév.2 — sous-classe 88.91B
NAF rév.2,Q,Santé humaine et action sociale,88,Action sociale sans hébergement,88.9,Autre action sociale sans hébergement,88.99,Autre action sociale sans hébergement n.c.a.,88.99A,Autre accueil ou accompagnement sans hébergement d’enfants et d’adolescents,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/88.99A,Insee — NAF rév.2 — sous-classe 88.99A
NAF rév.2,Q,Santé humaine et action sociale,88,Action sociale sans hébergement,88.9,Autre action sociale sans hébergement,88.99,Autre action sociale sans hébergement n.c.a.,88.99B,Action sociale sans hébergement n.c.a.,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/88.99B,Insee — NAF rév.2 — sous-classe 88.99B
NAF rév.2,R,"Arts, spectacles et activités récréatives",90,"Activités créatives, artistiques et de spectacle",90.0,"Activités créatives, artistiques et de spectacle",90.01,Arts du spectacle vivant,90.01Z,Arts du spectacle vivant,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/90.01Z,Insee — NAF rév.2 — sous-classe 90.01Z
NAF rév.2,R,"Arts, spectacles et activités récréatives",90,"Activités créatives, artistiques et de spectacle",90.0,"Activités créatives, artistiques et de spectacle",90.02,Activités de soutien au spectacle vivant,90.02Z,Activités de soutien au spectacle vivant,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/90.02Z,Insee — NAF rév.2 — sous-classe 90.02Z
NAF rév.2,R,"Arts, spectacles et activités récréatives",90,"Activités créatives, artistiques et de spectacle",90.0,"Activités créatives, artistiques et de spectacle",90.03,Création artistique,90.03A,Création artistique relevant des arts plastiques,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/90.03A,Insee — NAF rév.2 — sous-classe 90.03A
NAF rév.2,R,"Arts, spectacles et activités récréatives",90,"Activités créatives, artistiques et de spectacle",90.0,"Activités créatives, artistiques et de spectacle",90.03,Création artistique,90.03B,Autre création artistique,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/90.03B,Insee — NAF rév.2 — sous-classe 90.03B
NAF rév.2,R,"Arts, spectacles et activités récréatives",90,"Activités créatives, artistiques et de spectacle",90.0,"Activités créatives, artistiques et de spectacle",90.04,Gestion de salles de spectacles,90.04Z,Gestion de salles de spectacles,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/90.04Z,Insee — NAF rév.2 — sous-classe 90.04Z
NAF rév.2,R,"Arts, spectacles et activités récréatives",91,"Bibliothèques, archives, musées et autres activités culturelles",91.0,"Bibliothèques, archives, musées et autres activités culturelles",91.01,Gestion des bibliothèques et des archives,91.01Z,Gestion des bibliothèques et des archives,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/91.01Z,Insee — NAF rév.2 — sous-classe 91.01Z
NAF rév.2,R,"Arts, spectacles et activités récréatives",91,"Bibliothèques, archives, musées et autres activités culturelles",91.0,"Bibliothèques, archives, musées et autres activités culturelles",91.02,Gestion des musées,91.02Z,Gestion des musées,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/91.02Z,Insee — NAF rév.2 — sous-classe 91.02Z
NAF rév.2,R,"Arts, spectacles et activités récréatives",91,"Bibliothèques, archives, musées et autres activités culturelles",91.0,"Bibliothèques, archives, musées et autres activités culturelles",91.03,Gestion des sites et monuments historiques et des attractions touristiques similaires,91.03Z,Gestion des sites et monuments historiques et des attractions touristiques similaires,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/91.03Z,Insee — NAF rév.2 — sous-classe 91.03Z
NAF rév.2,R,"Arts, spectacles et activités récréatives",91,"Bibliothèques, archives, musées et autres activités culturelles",91.0,"Bibliothèques, archives, musées et autres activités culturelles",91.04,Gestion des jardins botaniques et zoologiques et des réserves naturelles,91.04Z,Gestion des jardins botaniques et zoologiques et des réserves naturelles,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/91.04Z,Insee — NAF rév.2 — sous-classe 91.04Z
NAF rév.2,R,"Arts, spectacles et activités récréatives",92,Organisation de jeux de hasard et d'argent,92.0,Organisation de jeux de hasard et d'argent,92.00,Organisation de jeux de hasard et d'argent,92.00Z,Organisation de jeux de hasard et d'argent,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/92.00Z,Insee — NAF rév.2 — sous-classe 92.00Z
NAF rév.2,R,"Arts, spectacles et activités récréatives",93,"Activités sportives, récréatives et de loisirs",93.1,Activités liées au sport,93.11,Gestion d'installations sportives,93.11Z,Gestion d'installations sportives,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/93.11Z,Insee — NAF rév.2 — sous-classe 93.11Z
NAF rév.2,R,"Arts, spectacles et activités récréatives",93,"Activités sportives, récréatives et de loisirs",93.1,Activités liées au sport,93.12,Activités de clubs de sports,93.12Z,Activités de clubs de sports,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/93.12Z,Insee — NAF rév.2 — sous-classe 93.12Z
NAF rév.2,R,"Arts, spectacles et activités récréatives",93,"Activités sportives, récréatives et de loisirs",93.1,Activités liées au sport,93.13,Activités des centres de culture physique,93.13Z,Activités des centres de culture physique,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/93.13Z,Insee — NAF rév.2 — sous-classe 93.13Z
NAF rév.2,R,"Arts, spectacles et activités récréatives",93,"Activités sportives, récréatives et de loisirs",93.1,Activités liées au sport,93.19,Autres activités liées au sport,93.19Z,Autres activités liées au sport,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/93.19Z,Insee — NAF rév.2 — sous-classe 93.19Z
NAF rév.2,R,"Arts, spectacles et activités récréatives",93,"Activités sportives, récréatives et de loisirs",93.2,Activités récréatives et de loisirs,93.21,Activités des parcs d'attractions et parcs à thèmes,93.21Z,Activités des parcs d'attractions et parcs à thèmes,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/93.21Z,Insee — NAF rév.2 — sous-classe 93.21Z
NAF rév.2,R,"Arts, spectacles et activités récréatives",93,"Activités sportives, récréatives et de loisirs",93.2,Activités récréatives et de loisirs,93.29,Autres activités récréatives et de loisirs,93.29Z,Autres activités récréatives et de loisirs,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/93.29Z,Insee — NAF rév.2 — sous-classe 93.29Z
NAF rév.2,S,Autres activités de services,94,Activités des organisations associatives,94.1,"Activités des organisations économiques, patronales et professionnelles",94.11,Activités des organisations patronales et consulaires,94.11Z,Activités des organisations patronales et consulaires,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/94.11Z,Insee — NAF rév.2 — sous-classe 94.11Z
NAF rév.2,S,Autres activités de services,94,Activités des organisations associatives,94.1,"Activités des organisations économiques, patronales et professionnelles",94.12,Activités des organisations professionnelles,94.12Z,Activités des organisations professionnelles,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/94.12Z,Insee — NAF rév.2 — sous-classe 94.12Z
NAF rév.2,S,Autres activités de services,94,Activités des organisations associatives,94.2,Activités des syndicats de salariés,94.20,Activités des syndicats de salariés,94.20Z,Activités des syndicats de salariés,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/94.20Z,Insee — NAF rév.2 — sous-classe 94.20Z
NAF rév.2,S,Autres activités de services,94,Activités des organisations associatives,94.9,Activités des autres organisations associatives,94.91,Activités des organisations religieuses,94.91Z,Activités des organisations religieuses,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/94.91Z,Insee — NAF rév.2 — sous-classe 94.91Z
NAF rév.2,S,Autres activités de services,94,Activités des organisations associatives,94.9,Activités des autres organisations associatives,94.92,Activités des organisations politiques,94.92Z,Activités des organisations politiques,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/94.92Z,Insee — NAF rév.2 — sous-classe 94.92Z
